Id,PID,SalePrice,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Lot Frontage,Lot Area,Lot Area > 30k,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,IsNotLevelContour,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Mod,Land Slope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,IsNotNormalCondition1,IsNotNormalCondition2,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Overall Qual,Overall Cond,Age At Sale,Years Since Remod/Add,IsHipRoof,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 1st_OtherExt,DiffExt2,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Mas Vnr Type_None,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exter Cond_Fa,Exter Cond_Gd,Exter Cond_Po,Exter Cond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Bsmt Qual_Gd,Bsmt Qual_TA,Bsmt Qual_FairPoor,Bsmt Qual_No Basement,HasAvGdBsmtExposure,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 1_No Basement,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,Central Air,NotStdElectrical,1st Flr SF,1st Flr SF > 3000,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,HasBsmtFullBath,HasBsmtHalfBath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual_Gd,Kitchen Qual_TA,Kitchen Qual_Fa,TotRms AbvGrd,IsNotTypFunctional,HasFireplace,HasExGdFireplace,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_NoGarage,Garage Blt After House,Garage Finish_NoGarage,Garage Finish_RFn,Garage Finish_Unf,Garage Cars,Garage Area,IsNotPavedDrive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,HasFence,Misc Val,Mo Sold,Yr Sold,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,Unique Old Houses,log_lot_area,pred_lot_frontage,log_lot_frontage,log_lot_frontage_all,Log Sale Price,Log 1st Flr SF,Log Gr Liv Area,Log Lot Area,Log Lot Frontage,Quality * Age,Log Lot Area * Log 1st Flr SF,Garage Cars * Garage Area,Log Gr Liv Area * Log Lot Area,Log Gr Liv Area * Full Bath,Pool Area * Lot Lot Area,Age At Sale * Years Since Remod,Log Gr Liv Area ^ 2,Log Gr Liv Area ^ 3,Quality ^ 2,Quality ^ 3
535,531363030,152000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63.0,7500,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,54.0,1087.0,1141.0,0,0,0,0,1,0,1141.0,0,0.0,0.0,1141.0,1,0,1,1,3,1,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,484.0,0,182.0,0.0,0,0,0,0.0,0,0,6,2009,0,0,0,0,0,0,0,1,0,8.922658299524402,60.0952387176237,4.143134726391533,4.143134726391533,11.931635799828413,7.039660349862076,7.039660349862076,8.922658299524402,4.143134726391533,21,62.81248384652971,968.0,62.81248384652971,7.039660349862076,0.0,9,49.55681784142024,348.8631656235836,49,343
2019,903233140,132000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51.0,6120,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,8,78,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,832.0,832.0,0,0,0,0,1,1,854.0,0,0.0,0.0,854.0,0,0,1,0,2,1,0,1,0,5,0,0,0,0,0,0,0,1,0,1,0,0,1,2.0,576.0,0,48.0,112.0,0,0,0,0.0,1,0,7,2007,0,0,0,0,0,0,0,1,0,8.719317375506371,61.69222097439523,3.9318256327243257,3.9318256327243257,11.790557201568507,6.74993119378857,6.74993119378857,8.719317375506371,3.9318256327243257,546,58.85479234147314,1152.0,58.85479234147314,6.74993119378857,0.0,468,45.56157112087999,307.5374701468443,49,343
2655,902206090,120000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.0,9576,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,61,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,310.0,460.0,770.0,0,0,0,1,1,0,885.0,0,297.0,0.0,1182.0,0,0,1,1,3,1,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,378.0,0,0.0,0.0,0,0,0,0.0,1,0,5,2006,0,0,0,0,0,0,0,1,0,9.16701524723781,69.2010609081612,4.02535169073515,4.02535169073515,11.695247021764184,6.785587645007929,7.074963197966044,9.16701524723781,4.02535169073515,366,62.20358540325619,378.0,64.8562955094011,7.074963197966044,0.0,3416,50.05510425257391,354.13802045731404,36,216
2391,528120140,338500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82.0,9942,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1290.0,316.0,1606.0,0,0,0,0,1,0,1625.0,0,466.0,0.0,2091.0,1,0,2,1,3,1,0,0,0,8,0,1,1,1,0,0,0,0,0,0,0,1,0,2.0,521.0,0,194.0,84.0,0,0,0,0.0,0,0,5,2006,0,0,0,0,0,1,0,0,0,9.204523486654617,70.71604634414564,4.406719247264253,4.406719247264253,12.732279371334467,7.393263094763838,7.645397699428633,9.204523486654617,4.406719247264253,9,68.05146379877054,1042.0,70.37224268920603,15.290795398857266,0.0,0,58.45210598242864,446.88959660481856,81,729
154,535325400,105000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.0,7898,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,7,90,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,576.0,576.0,0,1,0,0,1,0,985.0,0,0.0,0.0,985.0,0,1,1,0,2,1,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,2.0,676.0,1,0.0,0.0,0,0,0,0.0,0,0,4,2010,0,0,0,0,0,0,0,1,0,8.974364841846596,71.47986917862868,4.174387269895637,4.174387269895637,11.56171562913966,6.892641641172089,6.892641641172089,8.974364841846596,4.174387269895637,360,61.85708081198261,1352.0,61.85708081198261,6.892641641172089,0.0,1440,47.50850879361947,327.4591260208919,16,64
999,527107210,175000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57.0,21872,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,12,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,604.0,125.0,729.0,0,0,0,0,1,0,729.0,0,717.0,0.0,1446.0,0,1,2,1,3,1,0,1,0,6,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0,406.0,0,264.0,22.0,0,0,0,0.0,0,0,8,2008,0,0,0,0,0,0,0,1,0,9.99296255896373,79.54277765812557,4.04305126783455,4.04305126783455,12.072541252905651,6.591673732008658,7.27655640271871,9.99296255896373,4.04305126783455,84,65.87034880486725,812.0,72.71435569055588,14.55311280543742,0.0,132,52.94827308194665,385.2810955073377,49,343
1400,905352030,192000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.0,10005,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,31,31,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,392.0,768.0,1160.0,0,0,0,0,1,0,1156.0,0,866.0,0.0,2022.0,0,0,2,1,4,1,0,1,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0,505.0,0,288.0,117.0,0,0,0,0.0,0,0,3,2008,0,0,0,0,0,0,0,1,0,9.210840247017833,70.97442849532435,4.418840607796598,4.418840607796598,12.165250651009918,7.052721049232323,7.611842399580417,9.210840247017833,4.418840607796598,217,64.96148689125891,1010.0,70.1114643280121,15.223684799160834,0.0,961,57.94014471605016,441.0312501874559,49,343
2807,907401080,195000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41.0,12393,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,847.0,847.0,0,0,0,0,1,0,847.0,0,1101.0,0.0,1948.0,0,0,2,1,4,1,1,0,0,8,0,1,1,0,0,1,0,0,0,0,0,0,0,2.0,434.0,0,100.0,48.0,0,0,0,0.0,0,0,9,2006,0,0,0,0,0,0,0,1,0,9.424887076064874,57.30010254467009,3.713572066704308,3.713572066704308,12.180754837545884,6.741700694652055,7.5745584842024805,9.424887076064874,3.713572066704308,14,63.53976774772373,868.0,71.3893583646575,15.149116968404961,0.0,2,57.37393623060378,434.58223544761194,49,343
516,528456220,210000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.0,9000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,768.0,768.0,0,0,0,0,1,0,786.0,0,804.0,0.0,1590.0,0,0,2,1,3,1,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,676.0,0,0.0,30.0,0,0,0,0.0,0,0,6,2009,0,0,0,0,0,0,0,1,0,9.104979856318357,66.76630342284214,4.31748811353631,4.31748811353631,12.254862809699606,6.666956792429207,7.371489295214277,9.104979856318357,4.31748811353631,8,60.70250729801277,1352.0,67.1172615439924,14.742978590428555,0.0,1,54.338854429458685,400.5582837409616,64,512
1753,528250070,211000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63.0,7875,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,847.0,847.0,0,0,0,0,1,0,847.0,0,1101.0,0.0,1948.0,0,0,2,1,4,1,1,0,0,8,0,1,1,0,0,1,0,0,0,0,0,0,0,2.0,434.0,0,0.0,48.0,0,0,0,0.0,0,0,7,2007,0,0,0,0,0,0,0,1,0,8.971448463693834,61.81220481013048,4.143134726391533,4.143134726391533,12.259613412458204,6.741700694652055,7.5745584842024805,8.971448463693834,4.143134726391533,28,60.48282033971983,868.0,67.95476107625744,15.149116968404961,0.0,16,57.37393623060378,434.58223544761194,49,343
734,903226130,128000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,6000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,73,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,672.0,0.0,672.0,0,0,0,1,1,0,757.0,0,567.0,0.0,1324.0,0,0,1,0,3,1,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,240.0,0,0.0,0.0,0,0,0,0.0,0,0,7,2009,0,0,0,0,0,0,0,1,0,8.699514748210191,52.83073488090323,3.912023005428146,3.912023005428146,11.759785542901755,6.6293632534374485,7.188412736496954,8.699514748210191,3.912023005428146,292,57.67224339452178,240.0,62.535702617377225,7.188412736496954,0.0,4307,51.67327767023162,371.4488473412366,16,64
1209,534400060,180500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,10175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,44,44,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,490.0,935.0,1425.0,0,1,0,0,1,0,1425.0,0,0.0,0.0,1425.0,0,0,2,0,3,1,0,1,0,7,0,1,1,1,0,0,0,0,0,0,0,1,0,2.0,576.0,0,0.0,0.0,0,407,0,0.0,0,0,7,2008,0,0,0,0,0,0,0,1,0,9.227689010310796,71.66824079577668,4.605170185988092,4.605170185988092,12.103486056755072,7.261927092702751,7.261927092702751,9.227689010310796,4.605170185988092,264,67.0108048270114,1152.0,67.0108048270114,14.523854185405503,0.0,1936,52.73558509973024,382.9619741852625,36,216
1994,902302150,90000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,85.0,13600,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,5,107,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,662.0,662.0,0,0,0,1,0,0,1422.0,0,915.0,0.0,2337.0,0,0,2,0,5,2,0,1,0,10,1,0,0,0,0,0,0,1,0,1,0,0,1,2.0,560.0,0,0.0,57.0,0,0,0,0.0,0,0,9,2007,0,0,0,0,0,0,0,1,0,9.517825071724143,84.7380721371924,4.442651256490317,4.442651256490317,11.407564949312402,7.259819610363186,7.756623334538858,9.517825071724143,4.442651256490317,535,69.09769310370933,1120.0,73.82618404539447,15.513246669077716,0.0,6099,60.16520555391271,466.6788373268063,25,125
1901,534431020,138500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.0,12172,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,7,67,11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,130.0,433.0,822.0,0,0,0,1,1,0,908.0,0,0.0,0.0,908.0,0,0,1,0,2,1,0,1,0,4,0,0,0,1,0,0,0,0,0,1,0,0,1,2.0,512.0,0,284.0,24.0,0,0,192,0.0,1,0,10,2007,0,0,0,0,0,0,0,1,0,9.406893511016861,79.48083246323624,4.442651256490317,4.442651256490317,11.83862560460953,6.811244378601294,6.811244378601294,9.406893511016861,4.442651256490317,335,64.07265054701458,1024.0,64.07265054701458,6.811244378601294,0.0,737,46.39304998502772,315.9944009166889,25,125
2413,528218080,169985.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.0,10237,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,738.0,738.0,0,0,0,0,1,0,738.0,0,754.0,0.0,1492.0,0,0,2,1,3,1,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,440.0,0,0.0,32.0,0,0,0,0.0,0,0,9,2006,0,0,0,0,0,1,0,0,0,9.233763886919771,71.92005718790071,4.174387269895637,4.174387269895637,12.043465476845318,6.6039438246004725,7.307872780763706,9.233763886919771,4.174387269895637,0,60.97925799884268,880.0,67.47917177321987,14.615745561527412,0.0,0,53.40500457982706,390.2769793254792,49,343
2630,535457070,146000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70.0,7000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,45,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,781.0,369.0,1150.0,0,0,0,1,1,0,1150.0,0,0.0,0.0,1150.0,0,0,1,0,3,1,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,288.0,0,0.0,0.0,0,0,162,0.0,0,0,7,2006,0,0,0,0,0,0,0,1,0,8.85366542803745,57.748412552662224,4.248495242049359,4.248495242049359,11.891361900690473,7.047517221357296,7.047517221357296,8.85366542803745,4.248495242049359,225,62.39635957622965,288.0,62.39635957622965,7.047517221357296,0.0,2025,49.66749898532766,350.0325544408427,25,125
1428,906420130,228000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.0,11228,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,15,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,50.0,499.0,1080.0,0,0,0,0,1,0,1080.0,0,1017.0,0.0,2097.0,0,1,2,1,3,1,1,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,1,3.0,678.0,0,196.0,187.0,0,0,0,0.0,0,0,12,2008,0,0,0,0,0,0,0,1,0,9.326165937481774,39.47785804201362,4.07753744390572,4.07753744390572,12.337100907936577,6.984716320118266,7.64826303090192,9.326165937481774,4.07753744390572,105,65.14062342766002,2034.0,71.3289701596986,15.29652606180384,0.0,225,58.49592738986102,447.39223891419715,49,343
1271,535453020,159000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80.0,8000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,49,49,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,476.0,292.0,1256.0,0,1,0,0,1,1,1256.0,0,0.0,0.0,1256.0,1,0,1,1,3,1,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,311.0,0,0.0,240.0,0,0,0,0.0,0,0,5,2008,0,0,0,0,0,0,0,1,0,8.987196820661973,62.3768080514515,4.382026634673881,4.382026634673881,11.976659481202368,7.135687347028144,7.135687347028144,8.987196820661973,4.382026634673881,245,64.1298266384492,311.0,64.1298266384492,7.135687347028144,0.0,2401,50.91803391453755,363.3351703395155,25,125
2464,528480070,266000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.0,10728,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1095.0,1095.0,0,1,0,0,1,0,1095.0,0,844.0,0.0,1939.0,0,0,2,1,3,1,1,0,0,8,0,1,1,1,0,0,0,0,0,0,0,1,0,3.0,1053.0,0,192.0,51.0,0,0,0,0.0,0,0,8,2006,0,0,0,0,0,1,0,0,0,9.280612424961515,73.89198444035819,4.430816798843313,4.430816798843313,12.491251587763836,6.9985096422506015,7.569927655242652,9.280612424961515,4.430816798843313,0,64.9504555420839,3159.0,70.25356465330474,15.139855310485304,0.0,0,57.30380470560751,433.78565599160237,64,512
2653,902204120,139000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,6000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,82,56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,816.0,816.0,0,0,0,0,1,0,816.0,0,750.0,0.0,1566.0,0,0,1,1,5,1,1,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,1,2.0,450.0,0,24.0,0.0,296,0,0,0.0,1,0,8,2006,0,0,0,0,0,0,0,1,0,8.699514748210191,52.83073488090323,3.912023005428146,3.912023005428146,11.842229212112828,6.704414354964107,7.356279876550748,8.699514748210191,3.912023005428146,410,58.32515155912237,900.0,63.99606527801508,7.356279876550748,0.0,4592,54.11485362214549,398.0840087230782,25,125
1505,908225170,91900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,56.0,6931,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,5,53,53,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,784.0,0.0,784.0,0,0,0,1,0,1,784.0,0,0.0,0.0,784.0,1,0,1,0,2,1,0,1,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0,112.0,0.0,0,0,0,0.0,0,0,5,2008,0,0,0,0,0,0,0,1,0,8.843759381917984,57.41906310216914,4.02535169073515,4.02535169073515,11.428456308343778,6.664409020350408,6.664409020350408,8.843759381917984,4.02535169073515,212,58.93842979866276,0.0,58.93842979866276,6.664409020350408,0.0,2809,44.41434759052788,295.9953787152924,16,64
2110,906382060,212999.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.0,8760,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,36.0,1453.0,1489.0,0,0,0,0,1,0,1500.0,0,0.0,0.0,1500.0,0,0,2,0,3,1,1,0,0,7,0,1,1,1,0,0,0,0,0,0,0,1,0,2.0,674.0,0,144.0,38.0,0,0,0,0.0,0,0,6,2007,0,0,0,0,0,0,0,1,0,9.077951183930438,65.73245789716066,4.290459441148391,4.290459441148391,12.26904274984486,7.313220387090301,7.313220387090301,9.077951183930438,4.290459441148391,8,66.38905767133062,1348.0,66.38905767133062,14.626440774180603,0.0,1,53.48319243015322,391.1343732468702,64,512
